Time (sec),AH1 (g),AH2 (g),AH3 (g),AH4 (g),AH5 (g),AH6 (g),AH7 (g),AH8 (g),AH9 (g),AH10 (g),AH11 (g),AH12 (g),AV1 (g),AV2 (g),P1 (kpa),P2 (kpa),P3 (kpa),P4 (kpa),P5 (kpa),P6 (kpa),P7 (kpa),P8 (kpa),P9 (kpa),P10 (kpa),
0.5333,0.0002,-0.0008,-0.0016,-0.0021,-0.0012,-0.0006,-0.0013,-0.0012,-0.0012,-0.0010,-0.0006,-0.0003,-0.0003,-0.0002,0.8483,0.8863,0.5728,-1.6044,-0.0388,0.0129,1.4572,0.1731,0.4217,-0.1406
0.5400,-0.0002,-0.0010,-0.0009,-0.0017,-0.0016,-0.0009,-0.0011,-0.0008,-0.0010,-0.0011,-0.0006,-0.0002,-0.0003,0.0000,-0.0362,0.7585,0.6583,-0.4391,-0.2699,-0.0178,0.8725,0.0444,1.9981,1.4167
0.5467,-0.0005,-0.0012,-0.0002,-0.0011,-0.0016,-0.0012,-0.0009,-0.0004,-0.0007,-0.0010,-0.0004,-0.0003,-0.0001,-0.0001,-0.7411,0.4633,0.2019,0.3810,-0.4600,-0.0534,0.3495,-0.0451,2.8778,3.2267
0.5533,-0.0005,-0.0012,0.0000,-0.0003,-0.0011,-0.0012,-0.0010,-0.0002,-0.0005,-0.0010,-0.0002,-0.0007,-0.0001,-0.0005,-0.6121,-0.0280,-0.3807,0.5276,-0.5713,-0.0597,0.2751,-0.0536,2.4277,3.8713
0.5600,-0.0004,-0.0008,-0.0001,0.0005,-0.0005,-0.0009,-0.0009,-0.0003,-0.0004,-0.0010,-0.0000,-0.0009,-0.0004,-0.0008,0.3047,-0.6664,-0.7096,0.3025,-0.4702,-0.0385,0.6975,-0.0294,1.1321,2.7831
0.5667,-0.0002,-0.0003,-0.0004,0.0011,-0.0002,-0.0005,-0.0006,-0.0005,-0.0003,-0.0007,-0.0000,-0.0008,-0.0009,-0.0006,1.2501,-1.2064,-0.6627,0.1977,-0.0503,-0.0280,1.2652,-0.0590,0.1903,0.6897
0.5733,-0.0003,0.0001,-0.0004,0.0013,-0.0003,-0.0002,0.0001,-0.0006,-0.0002,-0.0002,-0.0001,-0.0005,-0.0011,-0.0002,1.3686,-1.3576,-0.3695,0.3935,0.5130,-0.0657,1.5207,-0.1674,0.4041,-1.0806
0.5800,-0.0003,0.0002,-0.0002,0.0009,-0.0005,-0.0002,0.0008,-0.0005,-0.0001,0.0004,-0.0002,-0.0002,-0.0008,-0.0001,0.4198,-1.1025,-0.0236,0.6779,0.7862,-0.1570,1.3204,-0.2764,1.4817,-1.7063
0.5867,-0.0001,0.0001,0.0000,0.0002,-0.0006,-0.0001,0.0009,-0.0003,0.0001,0.0007,-0.0002,-0.0003,-0.0001,-0.0003,-1.0141,-0.7773,0.2638,0.7574,0.4802,-0.2766,0.9474,-0.2681,2.4284,-1.3247
0.5933,0.0003,-0.0001,-0.0002,-0.0006,-0.0005,-0.0001,0.0004,-0.0003,0.0001,0.0002,-0.0003,-0.0006,0.0005,-0.0005,-2.0153,-0.7223,0.4263,0.5978,-0.2265,-0.3812,0.7783,-0.0980,2.4912,-0.5992
